"","claim_number","age_of_driver","gender","marital_status","safty_rating","annual_income","high_education_ind","address_change_ind","living_status","zip_code","claim_date","claim_day_of_week","accident_site","past_num_of_claims","witness_present_ind","liab_prct","channel","policy_report_filed_ind","claim_est_payout","age_of_vehicle","vehicle_category","vehicle_price","vehicle_color","vehicle_weight","fraud"
"2209",20302,46,"F",1,56,10.5086228557729,1,1,"Own",80006,"1/9/2015","Friday","Highway",0,0,83,"Broker",1,0,1,"Compact",10.6754581664745,"red",9.52421263070463,0
"8460",27200,37,"M",1,81,10.7729801348616,0,0,"Own",15057,"9/25/2015","Friday","Parking Lot",0,0,95,"Phone",1,7.09185026232523,1,"Medium",10.0405392923228,"red",9.79234336922626,0
"6556",18635,27,"F",1,77,11.6509467628676,0,0,"Rent",50047,"11/14/2015","Saturday","Local",1,0,5,"Online",1,5.60800551926243,4,"Large",11.019788138527,"blue",10.2067647536039,0
"13119",12298,43,"M",1,51,10.902224255777,0,1,"Own",80023,"6/29/2016","Wednesday","Local",5,0,63,"Phone",0,8.18559545509128,1,"Medium",9.61587214452889,"white",10.3069511272454,0
"7012",16465,43,"M",0,85,11.0851994103738,1,0,"Own",15044,"3/8/2016","Tuesday","Local",13,0,99,"Broker",1,0,1,"Compact",9.61587214452889,"blue",10.1986410868488,0
"3600",12185,36,"M",1,54,11.0941775294051,1,0,"Rent",20109,"7/27/2015","Monday","Local",0,1,5,"Phone",1,7.16377639120572,6,"Compact",9.61587214452889,"black",9.33093540403994,0
"1246",2100,68,"F",1,95,11.1883027447062,1,1,"Rent",15006,"8/3/2015","Monday","Local",9,1,2,"Broker",1,5.90443498813488,7,"Compact",10.5259662533427,"red",8.92029170334348,0
"13605",19338,58,"M",1,86,10.5256219658497,0,1,"Rent",85082,"3/12/2016","Saturday","Local",12,1,23,"Broker",1,0,12,"Compact",9.61587214452889,"blue",9.15567314870737,0
"12865",19478,34,"F",1,95,10.3419682644285,1,0,"Own",15015,"11/6/2016","Sunday","Parking Lot",6,0,91,"Broker",1,0,8,"Large",9.61587214452889,"red",10.2851986846218,0
"3110",2232,55,"M",0,76,11.4760021108656,1,1,"Rent",85027,"9/10/2016","Saturday","Parking Lot",6,0,3,"Broker",1,8.34231585751152,1,"Medium",9.87158301431226,"other",10.5229602315573,0
"13949",2867,23,"M",1,57,11.4982584279268,1,0,"Rent",85027,"8/10/2016","Wednesday","Highway",3,0,86,"Online",1,8.4362108757827,1,"Medium",9.89302370607906,"other",10.3361164239292,0
"645",22986,77,"F",1,44,11.2644641056717,1,0,"Own",80107,"8/2/2015","Sunday","Local",8,0,51,"Broker",1,8.80831832970822,1,"Compact",10.7949152703853,"black",9.95452677947628,0
"3910",4238,44,"M",1,71,10.9451237636812,0,1,"Own",20163,"9/10/2015","Thursday","Local",22,0,47,"Broker",0,7.17747702605693,1,"Compact",11.0289668742684,"gray",10.435983871496,0
"12193",17833,27,"F",1,74,11.7187030978005,0,0,"Rent",50005,"6/7/2015","Sunday","Parking Lot",20,1,0,"Online",0,0,1,"Large",9.61587214452889,"red",9.79796668013296,0
"15890",8246,66,"F",1,79,11.6597839066551,1,0,"Own",85076,"8/20/2015","Thursday","Local",5,0,79,"Broker",0,0,1,"Compact",10.0775509851748,"other",10.2686112929656,0
"2915",29739,25,"F",0,61,11.6606900829555,0,0,"Rent",85010,"9/6/2016","Tuesday","Parking Lot",11,0,99,"Online",1,8.03398597722012,3,"Large",10.3341623610837,"blue",9.92831923789446,0
"9",4756,51,"F",1,46,11.6262452216659,1,1,"Rent",15049,"9/11/2016","Sunday","Local",0,0,97,"Online",1,7.5888197567991,4,"Medium",9.61587214452889,"black",9.82504257477046,0
"10721",21293,40,"F",1,95,11.5020566124051,1,0,"Rent",15001,"9/14/2016","Wednesday","Parking Lot",0,0,0,"Broker",1,8.7308276745066,3,"Large",10.8370377973204,"white",9.93595357035929,0
"3730",22538,45,"F",1,63,11.037804765825,1,0,"Own",20142,"3/2/2016","Wednesday","Local",0,1,43,"Broker",1,0,1,"Large",9.86118211310566,"red",9.3181125672954,0
"11207",18749,88,"F",1,74,11.6680899164716,1,1,"Own",85069,"3/31/2016","Thursday","Local",0,0,99,"Online",0,0,1,"Large",9.61587214452889,"white",9.5262785351597,0
"11947",12101,48,"M",1,85,10.7780392028275,1,0,"Own",20129,"8/30/2015","Sunday","Parking Lot",0,0,50,"Broker",1,8.0568039950321,10,"Large",10.7750015741366,"silver",9.06678110858492,0
"4561",25975,47,"M",1,60,11.7138479469133,1,0,"Own",80018,"3/4/2016","Friday","Local",27,1,95,"Phone",1,8.3428517089625,2,"Compact",9.61587214452889,"red",10.3993751408396,0
"5910",26008,29,"F",1,88,10.9003992863779,1,0,"Own",15001,"10/16/2015","Friday","Local",0,1,15,"Online",1,7.89398243705546,1,"Medium",9.61587214452889,"white",10.8039811641453,0
"9132",18225,25,"M",1,81,11.6231063439865,0,1,"Rent",80002,"12/28/2016","Wednesday","Local",16,0,93,"Online",1,8.85941884534496,1,"Large",11.0439836858524,"gray",9.96512711465577,0
"4637",19827,58,"F",0,79,11.0019498299531,1,0,"Rent",80027,"6/22/2015","Monday","Parking Lot",0,0,23,"Broker",0,0,1,"Large",10.8286240510919,"blue",9.51861861634313,0
"16182",22262,61,"F",1,66,11.7032730601093,1,1,"Own",85013,"1/3/2016","Sunday","Local",0,0,93,"Phone",0,8.8789780574369,1,"Compact",10.0679954237994,"blue",10.8865714418192,0
"3020",13152,63,"M",1,58,11.7319405057007,1,0,"Own",85060,"11/5/2015","Thursday","Local",0,0,9,"Phone",0,0,8,"Large",9.61587214452889,"gray",9.57489904380454,0
"2699",7001,33,"M",1,85,10.4494100133395,1,0,"Rent",50040,"12/23/2015","Wednesday","Local",0,0,74,"Online",1,0,2,"Medium",10.9805647259064,"white",10.4190090943997,0
"10502",18279,44,"M",0,78,11.0794466104069,1,1,"Own",15028,"12/18/2016","Sunday","Highway",1,0,99,"Broker",0,0,3,"Medium",10.4926903667467,"gray",10.3019462452732,0
"16967",11024,80,"F",1,89,10.7404753030717,0,0,"Own",85035,"4/5/2016","Tuesday","Parking Lot",0,0,6,"Broker",0,6.99194935777815,1,"Medium",10.7979790359759,"silver",9.21768511221457,0
"9618",4151,29,"F",1,85,11.0960454540468,0,0,"Rent",80013,"6/7/2015","Sunday","Parking Lot",0,0,97,"Online",0,0,17,"Large",9.61587214452889,"white",9.71000323713342,0
"5970",17592,84,"M",1,81,11.5476553401579,0,0,"Own",50047,"7/15/2016","Friday","Parking Lot",0,0,1,"Online",1,9.42402331250478,1,"Large",10.4669499619532,"black",9.82447285290621,0
"9033",20184,54,"F",1,76,10.9505258056582,0,1,"Own",80031,"6/5/2015","Friday","Local",0,0,87,"Broker",0,0,1,"Medium",9.61587214452889,"white",10.1084787987351,0
"5210",2367,38,"M",0,94,11.1036782135666,1,1,"Own",15059,"10/15/2016","Saturday","Highway",14,1,55,"Broker",0,0,1,"Compact",9.61587214452889,"silver",9.24339330534385,0
"9168",15168,59,"M",1,48,11.2876421259423,1,1,"Own",15025,"12/8/2016","Thursday","Parking Lot",12,0,100,"Broker",0,8.44685656034579,1,"Large",9.61587214452889,"blue",10.1471534011415,0
"13967",17544,45,"F",1,77,11.3271258667964,1,0,"Own",80106,"8/13/2015","Thursday","Local",0,1,92,"Broker",0,0,5,"Medium",11.0204973295132,"black",10.3699519413654,0
"9124",29417,52,"F",1,68,11.5329927631203,1,0,"Own",85053,"10/12/2015","Monday","Highway",0,1,26,"Broker",1,0,1,"Large",10.4500370015347,"red",10.9928080741303,0
"13681",24843,44,"M",0,81,10.7674107290004,1,1,"Rent",50040,"8/19/2015","Wednesday","Local",0,0,26,"Phone",0,0,1,"Compact",9.61587214452889,"gray",9.67759504066468,0
"2852",26107,53,"M",1,52,11.5160705141143,1,0,"Own",20124,"1/16/2016","Saturday","Local",0,0,5,"Broker",0,0,1,"Large",9.61587214452889,"black",9.60026191027287,0
"15867",26953,47,"F",0,64,11.5508087456978,1,0,"Rent",85034,"10/11/2015","Sunday","Local",0,0,50,"Broker",0,0,1,"Large",10.2065816907251,"black",9.13767794342838,0
"14806",18740,47,"F",1,77,10.8225145374532,1,1,"Own",20130,"10/19/2016","Wednesday","Parking Lot",5,0,6,"Broker",0,0,1,"Large",9.61587214452889,"silver",9.596724660902,0
"5412",16066,32,"F",1,74,10.9516307684562,0,1,"Rent",80103,"1/19/2016","Tuesday","Local",0,1,95,"Broker",1,6.63546087345766,4,"Medium",9.61587214452889,"other",9.94085200688733,0
"11997",11972,23,"M",0,71,10.386870034472,1,1,"Rent",20140,"9/3/2016","Saturday","Highway",0,1,10,"Phone",1,0,1,"Compact",9.61587214452889,"white",10.5984066657957,0
"15083",25017,44,"M",1,80,11.4912114120635,0,1,"Own",15038,"5/8/2016","Sunday","Local",6,1,14,"Broker",1,8.0971341074047,7,"Large",9.61587214452889,"black",10.3560912989382,0
"11373",8340,37,"F",0,94,11.5926604329891,1,1,"Own",85050,"3/17/2015","Tuesday","Parking Lot",12,0,10,"Broker",1,0,1,"Medium",9.61587214452889,"silver",9.24272511631435,0
"9815",25524,54,"M",1,87,11.6624741432421,0,0,"Own",80109,"12/10/2015","Thursday","Local",3,0,22,"Broker",0,0,7,"Compact",9.61587214452889,"black",9.71335422455332,0
"5481",7964,53,"M",1,93,11.4039026958857,1,0,"Rent",80038,"3/18/2015","Wednesday","Parking Lot",13,0,20,"Phone",1,0,2,"Compact",10.3396896324737,"gray",10.7518206370368,0
"3650",22428,47,"F",1,86,10.7388935556698,1,1,"Own",50021,"6/20/2015","Saturday","Highway",3,0,57,"Broker",1,0,20,"Compact",9.61587214452889,"blue",10.3618806174097,0
"16905",20385,49,"M",1,83,11.7274883070712,0,0,"Own",85008,"2/9/2015","Monday","Parking Lot",4,0,79,"Phone",1,0,1,"Large",9.61587214452889,"blue",9.66954096107174,0
"14068",18147,53,"M",1,65,11.304596631794,1,1,"Own",15057,"9/19/2016","Monday","Local",0,0,4,"Broker",0,0,1,"Compact",9.61587214452889,"gray",10.5342233227202,0
"8509",28581,21,"F",0,78,11.4225849160688,1,1,"Rent",85053,"10/16/2016","Sunday","Parking Lot",0,0,50,"Online",0,8.48647621875418,1,"Compact",10.353806500957,"silver",10.5743956044447,0
"11488",2972,67,"M",1,87,11.6999111278911,0,1,"Own",50057,"2/6/2016","Saturday","Parking Lot",12,1,15,"Phone",0,8.08059957972975,1,"Large",9.61587214452889,"silver",10.2433499528387,0
"140",8465,44,"M",0,84,11.2313182365658,1,1,"Rent",15024,"5/18/2015","Monday","Local",1,0,27,"Phone",0,9.12874520986862,1,"Medium",9.61587214452889,"gray",10.3212262744128,0
"5565",24825,55,"F",1,46,11.2940353549356,1,0,"Rent",15035,"10/10/2016","Monday","Parking Lot",0,0,77,"Phone",1,6.92502529014709,14,"Large",9.61587214452889,"red",9.93307525241838,0
"7656",18321,30,"M",0,74,11.4070870573625,1,0,"Own",80007,"6/29/2016","Wednesday","Parking Lot",0,0,87,"Broker",0,0,1,"Compact",10.3001670633759,"other",9.00762486704874,0
"9546",12927,57,"M",1,69,11.4304456232299,0,0,"Rent",85064,"3/16/2015","Monday","Parking Lot",0,1,98,"Broker",0,7.26953318065677,1,"Medium",9.61587214452889,"other",9.76346597845958,0
"12299",15229,46,"M",1,63,10.9787800358826,0,1,"Own",85017,"10/27/2016","Thursday","Highway",0,0,7,"Broker",1,0,3,"Compact",11.2253271218252,"blue",10.0040059347144,0
"3271",16951,27,"M",1,83,11.5144043708496,0,1,"Own",20155,"7/7/2015","Tuesday","Local",0,1,62,"Online",1,9.32403327666154,1,"Large",9.61587214452889,"black",10.4371388170383,0
"16138",3068,47,"F",1,89,11.7312735363284,1,0,"Own",85036,"8/22/2016","Monday","Local",0,0,100,"Broker",1,8.13035060278615,6,"Compact",10.5476516987129,"black",9.81067879461584,0
"11790",23000,37,"F",1,82,10.5529962760662,1,1,"Rent",50043,"2/7/2015","Saturday","Parking Lot",0,1,19,"Broker",1,0,1,"Compact",9.61587214452889,"red",8.92689774104624,0
"2284",21270,51,"F",1,50,10.9020953268995,0,0,"Rent",15001,"7/9/2015","Thursday","Parking Lot",3,0,87,"Broker",1,6.77191264606973,1,"Medium",9.61587214452889,"white",10.5782131203202,0
"17148",17956,55,"M",0,68,11.3594828677267,1,1,"Own",20132,"9/2/2016","Friday","Local",0,1,15,"Phone",1,8.32435331049147,2,"Medium",9.61587214452889,"blue",9.60415873124751,0
"6480",29588,62,"M",0,85,10.9693011294529,1,1,"Rent",20109,"4/22/2015","Wednesday","Local",17,1,94,"Broker",0,0,1,"Medium",11.1382636875847,"blue",10.5168322733107,0
"10825",26525,50,"M",1,99,10.797491774831,1,1,"Rent",20152,"1/20/2015","Tuesday","Local",0,1,50,"Phone",0,0,6,"Medium",9.8142024634855,"black",10.949826037327,0
"8939",2723,38,"F",1,73,11.399095854221,0,1,"Own",50044,"9/13/2015","Sunday","Highway",0,0,48,"Broker",0,0,6,"Large",11.38261963511,"silver",10.0819569492795,0
"8687",27436,40,"F",1,73,11.1693782596771,1,0,"Rent",15046,"9/20/2016","Tuesday","Parking Lot",4,0,23,"Broker",1,8.20578657098164,1,"Medium",9.61587214452889,"other",10.2253088010162,0
"8450",11246,42,"F",0,86,11.4175482829213,1,0,"Own",15050,"11/11/2016","Friday","Local",0,0,45,"Broker",0,0,7,"Compact",10.5584461842878,"blue",10.276639510928,0
"33",10109,43,"F",1,66,11.4894316335545,1,1,"Rent",15050,"2/17/2015","Tuesday","Parking Lot",0,0,45,"Phone",1,0,9,"Large",11.0729043037082,"silver",8.85068143822202,0
"1871",14315,41,"F",0,89,11.4253502927143,1,1,"Rent",85038,"8/12/2016","Friday","Parking Lot",0,0,4,"Phone",0,0,11,"Medium",9.61587214452889,"red",9.0533670802587,0
"7190",9477,43,"M",1,82,10.4739867577877,1,1,"Rent",15033,"10/24/2015","Saturday","Parking Lot",0,1,88,"Phone",1,0,1,"Medium",10.4747164585865,"gray",10.3971268536901,0
"7699",1125,32,"M",1,77,11.2531568289428,1,1,"Rent",50048,"1/8/2015","Thursday","Local",0,1,90,"Broker",1,0,9,"Large",9.61587214452889,"blue",8.75614277702272,0
"1873",4882,35,"M",1,90,10.5273918303539,1,1,"Own",85017,"10/2/2016","Sunday","Local",22,0,89,"Broker",1,6.99657169257923,8,"Medium",10.054350887454,"gray",9.77482368341764,0
"1726",4384,39,"M",1,83,11.4268554629299,0,1,"Own",80022,"3/20/2016","Sunday","Local",14,0,1,"Phone",1,0,1,"Compact",11.1107217212719,"other",10.1033940727271,0
"5872",22851,48,"M",1,96,10.4579184937828,1,1,"Rent",15057,"7/15/2016","Friday","Local",0,0,94,"Broker",1,0,1,"Medium",11.0149343633536,"black",10.8016615336453,0
"5587",5240,51,"F",1,53,10.7519062131634,0,1,"Rent",85026,"6/18/2016","Saturday","Parking Lot",22,0,82,"Phone",0,0,1,"Compact",10.7526051670777,"red",9.91526758964354,0
"7305",17358,37,"F",1,80,11.468691405973,1,1,"Rent",85074,"1/1/2015","Thursday","Highway",7,1,15,"Broker",1,8.79310071514073,1,"Compact",9.61587214452889,"silver",9.40839707611978,0
"9187",27517,23,"F",1,64,11.6541124784056,1,1,"Rent",15009,"11/3/2016","Thursday","Local",0,1,38,"Online",0,8.35715353891092,13,"Compact",9.73509186204214,"silver",9.33026211452324,0
"3758",25865,40,"F",1,98,11.2101838987587,1,1,"Rent",85051,"8/31/2015","Monday","Local",0,0,1,"Broker",0,0,1,"Large",10.1180735070669,"silver",10.299295314227,0
"13292",14891,28,"F",1,88,11.4095740408468,0,0,"Rent",50043,"11/9/2016","Wednesday","Local",17,0,56,"Online",0,0,4,"Large",10.6641789747175,"blue",10.7827446649271,0
"6910",25487,33,"F",0,63,11.0963640195943,0,1,"Rent",80041,"11/16/2016","Wednesday","Parking Lot",3,0,70,"Online",1,9.3185093402365,1,"Large",10.0315382322418,"black",11.0378016869055,0
"13542",5186,33,"M",1,86,11.660327710968,0,1,"Rent",85067,"12/27/2015","Sunday","Parking Lot",0,0,23,"Phone",1,0,1,"Medium",10.5463480115978,"blue",9.46142297794393,0
"6326",19373,58,"M",1,91,11.1883995856174,1,1,"Rent",15025,"1/4/2015","Sunday","Highway",9,0,63,"Broker",0,0,7,"Large",9.61587214452889,"blue",10.6383344714065,0
"16754",16908,36,"M",1,22,10.5613442863175,1,0,"Rent",85027,"6/6/2015","Saturday","Parking Lot",0,0,21,"Phone",1,0,1,"Compact",9.61587214452889,"black",9.84386397485154,0
"6619",18216,60,"M",1,67,11.0065565619212,1,1,"Rent",20153,"12/18/2015","Friday","Local",0,0,100,"Online",0,0,1,"Compact",9.61587214452889,"silver",10.3728601752391,0
"4993",17580,46,"M",1,61,10.7179227303033,1,1,"Own",50021,"11/13/2016","Sunday","Local",0,1,77,"Phone",0,5.63660937495117,5,"Compact",9.61587214452889,"gray",10.5391611860186,0
"7603",29679,81,"M",1,55,10.7990244048171,1,1,"Own",50006,"3/24/2016","Thursday","Parking Lot",0,0,52,"Broker",1,6.97722536991511,1,"Compact",10.8735651153281,"gray",10.3774427565163,0
"820",7560,56,"M",1,72,10.7650686346048,1,0,"Rent",50012,"2/16/2016","Tuesday","Local",1,0,13,"Broker",0,8.38557767661089,10,"Medium",10.09211693844,"silver",9.93555505487106,0
"1972",5084,58,"F",1,74,11.3651908249356,0,0,"Own",80047,"1/16/2016","Saturday","Local",0,0,45,"Broker",1,9.40611519308937,8,"Compact",9.61587214452889,"silver",10.0116020600248,0
"11416",1095,29,"F",1,85,11.1785290722934,0,0,"Own",85014,"7/1/2015","Wednesday","Local",1,1,4,"Online",1,7.52681448718836,3,"Large",9.61587214452889,"black",10.4321270175679,0
"16001",2668,28,"M",1,67,11.0688390640205,1,0,"Own",85037,"5/23/2015","Saturday","Parking Lot",0,0,25,"Online",1,7.51160119002135,1,"Medium",10.7798921547286,"red",10.3892422913683,0
"5280",20637,34,"F",1,70,11.185448647974,1,0,"Rent",20143,"4/19/2015","Sunday","Parking Lot",4,0,74,"Broker",1,0,1,"Compact",9.61587214452889,"black",10.3870642732611,0
"10579",22944,24,"M",1,64,10.7495060234249,0,0,"Rent",50020,"5/23/2016","Monday","Highway",0,0,7,"Online",1,0,1,"Medium",9.9841010228098,"black",9.82839200019328,0
"13382",13412,57,"F",1,70,11.1065499425607,0,1,"Rent",15035,"6/18/2015","Thursday","Parking Lot",20,0,50,"Broker",0,0,2,"Medium",11.5338185715844,"red",10.4119781182749,0
"17480",11970,32,"M",1,96,11.3774149723615,0,0,"Rent",20111,"3/7/2016","Monday","Parking Lot",7,0,82,"Broker",1,0,1,"Compact",9.61587214452889,"gray",10.4812902486304,0
"13741",1937,46,"F",0,80,11.062771520737,0,0,"Rent",15053,"1/6/2015","Tuesday","Highway",6,0,50,"Broker",0,6.11811922423049,1,"Compact",9.61587214452889,"red",9.27390817837261,0
"14975",18793,34,"M",0,67,10.9160153072901,0,0,"Own",15015,"10/31/2016","Monday","Local",0,1,49,"Broker",0,0,1,"Compact",9.61587214452889,"gray",9.38851771754363,0
"16400",28110,59,"M",1,62,11.5539810322103,0,0,"Own",20165,"4/5/2015","Sunday","Local",0,0,19,"Broker",0,0,3,"Compact",10.0605630726589,"other",8.07209177651972,0
"12577",137,54,"F",1,67,11.5561573533622,1,0,"Rent",20111,"5/6/2015","Wednesday","Highway",11,0,70,"Broker",0,9.32313498612114,1,"Medium",9.61587214452889,"red",10.0486845287551,0
"11212",20174,53,"F",1,70,10.5875183044498,1,0,"Rent",15012,"7/25/2016","Monday","Parking Lot",0,0,24,"Phone",0,0,3,"Medium",10.6229834727353,"black",9.40948292178193,0
"388",19718,66,"F",1,56,11.2539474606468,1,0,"Own",50057,"3/8/2015","Sunday","Local",0,0,45,"Phone",1,8.49623101209939,1,"Large",10.3642515766139,"blue",9.64315775653349,0
"10269",8108,36,"F",0,85,11.6537390281114,1,1,"Rent",80101,"2/11/2015","Wednesday","Parking Lot",0,0,97,"Phone",1,0,1,"Large",10.6256263474885,"blue",10.4174023675337,0
"10716",17066,55,"F",1,77,11.7341952619026,1,1,"Own",85013,"3/3/2016","Thursday","Local",20,0,88,"Broker",0,0,10,"Large",10.4556251941569,"white",9.87509342213595,0
"15984",15521,50,"F",0,65,11.2301911322424,0,1,"Own",85066,"8/15/2016","Monday","Parking Lot",11,0,78,"Broker",0,8.53145106316294,10,"Medium",10.9766910156616,"black",10.2095765022074,0
"14069",27405,29,"M",1,59,11.4519751651265,0,0,"Rent",15049,"1/21/2015","Wednesday","Local",0,1,69,"Online",1,0,7,"Large",10.4165962342935,"red",9.68252417728502,0
"14429",17290,49,"F",1,51,10.7396955759367,1,0,"Own",50001,"10/20/2016","Thursday","Parking Lot",0,0,26,"Broker",1,8.20162454443713,1,"Compact",10.1317892178156,"blue",10.4138848903008,0
"12798",22545,62,"F",1,95,11.0661695024442,1,0,"Own",80024,"1/26/2016","Tuesday","Parking Lot",7,0,97,"Broker",1,0,1,"Compact",9.61587214452889,"black",11.1002870872209,0
"3592",29171,53,"M",1,82,10.4985807926207,0,1,"Own",20151,"3/20/2015","Friday","Highway",0,0,13,"Phone",1,5.0539501787822,1,"Medium",10.476948811337,"red",9.46313160624212,0
"16530",19283,48,"F",1,84,10.9830019655123,1,1,"Rent",85023,"10/11/2016","Tuesday","Parking Lot",0,0,79,"Broker",1,0,5,"Compact",9.61587214452889,"black",9.97392006524219,0
"14363",11862,46,"M",0,59,11.3926317802705,1,0,"Rent",50025,"4/12/2016","Tuesday","Parking Lot",0,0,98,"Broker",1,0,6,"Medium",10.1940506517878,"other",10.3449655078107,0
"17481",20818,21,"F",0,87,11.5663903996392,1,0,"Rent",20152,"1/11/2016","Monday","Local",0,1,88,"Online",1,0,1,"Compact",9.70235183243512,"blue",9.94728552882658,0
"7105",714,35,"M",1,71,11.5403849778664,0,1,"Own",80007,"2/5/2015","Thursday","Parking Lot",0,0,93,"Phone",1,0,1,"Large",9.61587214452889,"red",10.0102490909031,0
"9744",19050,26,"F",1,86,11.3477205785765,1,1,"Rent",85012,"11/8/2016","Tuesday","Local",0,0,93,"Online",1,0,2,"Compact",10.9903052966392,"gray",10.2222119248462,0
"15787",11701,53,"F",0,30,11.0169556124362,0,1,"Rent",85061,"3/10/2015","Tuesday","Local",0,0,47,"Phone",0,8.0295696390415,1,"Large",10.6849460605697,"red",10.9110005842068,0
"5505",13477,45,"M",1,58,10.8348245199488,1,0,"Rent",50046,"8/12/2016","Friday","Highway",0,1,71,"Phone",1,0,14,"Compact",9.61587214452889,"other",10.5090207211949,0
"7891",8494,53,"F",1,32,10.5647311840831,1,0,"Rent",50011,"9/30/2016","Friday","Local",2,0,49,"Broker",1,3.55105313720653,1,"Compact",9.61587214452889,"black",9.4979499968037,0
"9478",21438,53,"F",1,66,10.9757045298447,1,1,"Own",85009,"12/16/2015","Wednesday","Parking Lot",0,0,67,"Phone",1,0,6,"Compact",10.0236562425869,"red",9.47430771774503,0
"7533",20333,26,"F",0,67,10.5213183387866,1,0,"Rent",20111,"2/16/2016","Tuesday","Parking Lot",11,0,50,"Online",1,5.29154448226061,8,"Medium",10.6702909905815,"blue",10.2210018370583,0
"13226",24735,68,"M",1,93,10.6488950597572,1,1,"Own",80019,"7/18/2016","Monday","Parking Lot",26,1,71,"Broker",0,0,1,"Compact",11.2623502836765,"red",10.1619099163734,0
"15674",19983,47,"F",1,89,10.6967967599951,1,1,"Own",85078,"5/22/2016","Sunday","Parking Lot",3,1,51,"Broker",1,0,1,"Medium",10.449730958164,"red",10.3476582889205,0
"8983",15503,35,"M",0,76,11.6122095564995,1,1,"Own",80105,"2/8/2016","Monday","Local",0,0,1,"Phone",1,6.34314202448642,1,"Compact",10.9061872983914,"gray",10.1027498717018,0
"12829",16403,56,"M",0,81,11.3209292593193,1,0,"Rent",80011,"5/17/2015","Sunday","Parking Lot",0,0,7,"Broker",0,0,4,"Large",10.8706189501264,"white",10.074555835169,0
